site,taxon,max_width_cm
OU-138-CP,SIDE,1
OU-138-CP,DSTO,2
OU-138-CP,SSID,4.5
OU-138-CP,SRAD,5
OU-138-CP,SIDE,1
OU-138-CP,SIDE,1
OU-138-CP,SIDE,1.5
OU-138-CP,SIDE,0.5
OU-138-CP,SIDE,0.5
OU-138-CP,SIDE,0.5
OU-138-CP,PAST,5
OU-138-CP,PAST,3
OU-138-CP,SIDE,1.5
OU-138-CP,SIDE,2
OU-138-CP,SINT,1.5
OU-138-CP,PAST,14
OU-138-CP,MCAV,1
OU-138-CP,MCAV,1
OU-138-CP,PAST,2
OU-138-CP,MCAV,3
OU-138-CP,MPHA,15
OU-138-CP,MPHA,13
OU-138-CP,MCAV,6
OU-138-CP,MCAV,4
OU-138-CP,MCAV,7
OU-138-CP,PAST,3
OU-138-CP,PAST,15.5
OU-138-CP,DSTO,3.5
OU-138-CP,SSID,4
OU-138-CP,MCAV,5.5
OU-138-CP,SBOU,2
OU-138-CP,MCAV,3
OU-138-CP,MCAV,3.5
OU-138-CP,PAST,10
OU-138-CP,SINT,2
OU-138-CP,SIDE,1.5
OU-138-CP,MCAV,15
OU-138-CP,PAST,15
OU-138-CP,SSID,5
OU-138-CP,SINT,5
OU-139-CP,SSID,4
OU-139-CP,SINT,6
OU-139-CP,PAST,4
OU-139-CP,SINT,11
OU-139-CP,SSID,4
OU-139-CP,SINT,3
OU-139-CP,PAST,8
OU-139-CP,SSID,3
OU-139-CP,SSID,5
OU-139-CP,SSID,4
OU-139-CP,SIDE,3
OU-139-CP,SIDE,2
OU-139-CP,PAST,6
OU-139-CP,SIDE,2
OU-139-CP,SIDE,2
OU-139-CP,SSID,6
OU-139-CP,PAST,10
OU-139-CP,SIDE,2
OU-139-CP,MCAV,1
OU-139-CP,PAST,5
OU-139-CP,SIDE,1
OU-139-CP,DSTO,8
OU-139-CP,SIDE,2
OU-139-CP,SINT,1
OU-139-CP,SINT,7
OU-139-CP,PAST,9
OU-139-CP,PAST,4
OU-139-CP,SIDE,1
OU-139-CP,SIDE,2
OU-139-CP,PAST,16
OU-139-CP,PAST,9
OU-139-CP,SINT,3
OU-139-CP,SIDE,3
OU-139-CP,MCAV,3
OU-139-CP,SINT,2
OU-139-CP,SIDE,2
OU-139-CP,MCAV,1
OU-139-CP,SIDE,1
OU-139-CP,SIDE,2
OU-139-CP,PAST,6
OU-139-CP,MCAV,5
OU-139-CP,MCAV,3
OU-139-CP,SSID,4
OU-140-CP,PAST,4
OU-140-CP,SSID,5
OU-140-CP,PAST,13
OU-140-CP,PAST,5
OU-140-CP,MCAV,3
OU-140-CP,SIDE,3
OU-140-CP,SINT,4
OU-140-CP,PAST,10
OU-140-CP,MCAV,3
OU-140-CP,PAST,8
OU-140-CP,PAST,7
OU-140-CP,AHUM,6
OU-140-CP,SINT,5
OU-140-CP,PPOR,3
OU-140-CP,SIDE,1
OU-140-CP,PPOR,5
OU-140-CP,SSID,8
OU-140-CP,DSTO,1
OU-140-CP,SIDE,3
OU-140-CP,SSID,15
OU-140-CP,PAST,7
OU-140-CP,DSTO,3
OU-140-CP,SSID,8
OU-140-CP,PAST,15
OU-140-CP,SRAD,5
OU-140-CP,SIDE,3
OU-140-CP,PAST,15
OU-140-CP,SINT,5
OU-140-CP,PAST,4
OU-140-CP,MCAV,5
OU-140-CP,PAST,5
OU-140-CP,PAST,11
OU-140-CP,SSID,6
OU-140-CP,SINT,3
OU-140-CP,PAST,10
OU-140-CP,PAST,8
OU-140-CP,MCAV,1
OU-140-CP,PPOR,6
OU-140-CP,PAST,4
OU-140-CP,PAST,9
OU-140-CP,SIDE,3
OU-140-CP,PAST,7
OU-140-CP,MMEA,5
OU-140-CP,PPOR,7
OU-140-CP,PAST,10
OU-140-CP,PAST,11
OU-140-CP,SSID,4
OU-140-CP,MCAV,3
OU-140-CP,SINT,10
OU-140-CP,SIDE,3
OU-140-CP,MCAV,4
OU-140-CP,SINT,2
OU-140-CP,MCAV,2
OU-140-CP,MCAV,3
OU-140-CP,MCAV,3
OU-140-CP,SIDE,3
OU-140-CP,SINT,2
OU-140-CP,SINT,2
OU-140-CP,PPOR,10
OU-140-CP,PAST,6
OU-141-LR,MCAV,2
OU-141-LR,CNAT,6
OU-141-LR,PAST,7
OU-141-LR,SIDE,3
OU-141-LR,SIDE,2
OU-141-LR,PAST,5
OU-141-LR,SRAD,6
OU-141-LR,PAST,5
OU-141-LR,SINT,2
OU-141-LR,DSTO,1
OU-141-LR,PAST,5
OU-141-LR,SIDE,3
OU-141-LR,SINT,3
OU-141-LR,SRAD,5
OU-141-LR,SSID,4
OU-141-LR,SIDE,2
OU-141-LR,PAST,4
OU-141-LR,PAST,18
OU-141-LR,EFAS,5
OU-141-LR,AAGA,5
OU-141-LR,PAST,4
OU-141-LR,PAST,13
OU-141-LR,SIDE,1
OU-141-LR,SSID,5
OU-141-LR,PAST,6
OU-141-LR,PAST,4
OU-141-LR,PAST,7
OU-141-LR,MDEC,21
OU-141-LR,PAST,2
OU-141-LR,MCAV,1
OU-141-LR,PPOR,4
OU-141-LR,PPOR,4
OU-141-LR,SINT,4
OU-141-LR,SIDE,2
OU-141-LR,SSID,10
OU-141-LR,PAST,8
OU-141-LR,SIDE,3
OU-141-LR,PAST,5
OU-141-LR,PAST,8
OU-141-LR,PAST,9
OU-141-LR,PAST,15
OU-141-LR,SSID,4
OU-141-LR,SSID,4
OU-141-LR,PAST,17
OU-141-LR,SIDE,3
OU-141-LR,SINT,5
OU-141-LR,SINT,2
OU-141-LR,PAST,8
OU-141-LR,PPOR,4
OU-141-LR,MCAV,3
OU-141-LR,MCAV,2
OU-141-LR,PAST,18
OU-141-LR,PAST,8
OU-141-LR,PAST,7
OU-141-LR,PAST,12
OU-141-LR,PAST,6
OU-141-LR,PAST,6
OU-141-LR,PAST,5
OU-141-LR,SIDE,2
OU-141-LR,SIDE,2
OU-141-LR,SIDE,2
OU-141-LR,PAST,7
OU-141-LR,SINT,4
OU-141-LR,SIDE,1
OU-141-LR,PAST,6
OU-142-LR,SSID,11
OU-142-LR,SIDE,2
OU-142-LR,SINT,5
OU-142-LR,MCAV,7
OU-142-LR,AAGA,3
OU-142-LR,MDEC,14
OU-142-LR,SINT,5
OU-142-LR,PPOR,5
OU-142-LR,MCAV,7
OU-142-LR,SSID,11
OU-142-LR,SINT,4
OU-142-LR,SSID,5
OU-142-LR,SIDE,3
OU-142-LR,SIDE,3
OU-142-LR,PAST,11
OU-142-LR,PAST,6
OU-142-LR,SSID,12
OU-142-LR,PAST,8
OU-142-LR,PAST,13
OU-142-LR,PAST,8
OU-142-LR,MDEC,13
OU-142-LR,AAGA,6
OU-142-LR,SSID,10
OU-142-LR,PAST,8
OU-142-LR,SINT,5
OU-142-LR,SRAD,4
OU-142-LR,SRAD,5
OU-142-LR,PAST,15
OU-142-LR,SIDE,3
OU-142-LR,PAST,11
OU-142-LR,SIDE,3
OU-142-LR,SINT,8
OU-142-LR,PAST,3
OU-142-LR,PAST,6
OU-142-LR,PAST,5
OU-142-LR,PAST,4
OU-142-LR,PAST,8
OU-142-LR,SINT,5
OU-142-LR,DSTO,6
OU-142-LR,PAST,6
OU-142-LR,PAST,8
OU-142-LR,MCAV,5
OU-142-LR,MCAV,2
OU-142-LR,AAGA,6
OU-142-LR,DSTO,4
OU-142-LR,SSID,11
OU-142-LR,MCAV,12
OU-142-LR,MCAV,23
OU-142-LR,MCAV,6
OU-142-LR,PAST,6
OU-142-LR,PAST,10
OU-142-LR,PAST,17
OU-142-LR,PAST,13
OU-142-LR,PAST,4
OU-142-LR,SIDE,2
OU-142-LR,SIDE,3
OU-142-LR,SSID,4
OU-142-LR,DSTO,2
OU-142-LR,SINT,5
OU-142-LR,PAST,2
OU-143-LR,DLAB,7
OU-143-LR,EFAS,3
OU-143-LR,PAST,5
OU-143-LR,EFAS,1
OU-143-LR,SSID,4
OU-143-LR,MCAV,2
OU-143-LR,SIDE,2
OU-143-LR,PAST,1
OU-143-LR,SRAD,4
OU-143-LR,EFAS,2
OU-143-LR,PAST,4
OU-143-LR,SIDE,2
OU-143-LR,PAST,8
OU-143-LR,PPOR,3
OU-143-LR,PAST,7
OU-143-LR,PAST,3
OU-143-LR,SINT,4
OU-143-LR,SIDE,3
OU-143-LR,SIDE,2
OU-143-LR,SIDE,3
OU-143-LR,SIDE,3
OU-143-LR,MCAV,3
OU-143-LR,PAST,10
OU-143-LR,PAST,2
OU-143-LR,PAST,1
OU-143-LR,PAST,13
OU-143-LR,PAST,16
OU-143-LR,PAST,13
OU-143-LR,PAST,4
OU-143-LR,MCAV,7
OU-143-LR,PAST,8
OU-143-LR,PAST,19
OU-143-LR,PAST,10
OU-143-LR,PAST,3
OU-143-LR,SSID,6
OU-143-LR,EFAS,11
OU-143-LR,PAST,6
OU-143-LR,SSID,4
OU-143-LR,SIDE,1
OU-143-LR,PAST,18
OU-143-LR,SIDE,2
OU-143-LR,SRAD,4
OU-143-LR,SIDE,3
OU-143-LR,PAST,5
OU-143-LR,SINT,7
OU-143-LR,SIDE,1
OU-143-LR,SSID,4
OU-143-LR,SRAD,4
OU-143-LR,PPOR,3
OU-143-LR,PAST,3
OU-143-LR,PAST,2
OU-143-LR,SIDE,3
OU-143-LR,SINT,5
OU-143-LR,SRAD,4
OU-143-LR,MCAV,4
OU-143-LR,SINT,11
OU-143-LR,SIDE,1
OU-143-LR,MCAV,1
OU-143-LR,PAST,9
OU-143-LR,SRAD,4
OU-143-LR,MCAV,2
OU-143-LR,PAST,11
OU-143-LR,MCAV,16
OU-143-LR,SSID,11
OU-143-LR,PAST,6
OU-143-LR,MCAV,1
OU-143-LR,PAST,1
OU-143-LR,SINT,5
OU-143-LR,SSID,6
OU-143-LR,SINT,6
OU-143-LR,PAST,7
OU-143-LR,SIDE,3
OU-143-LR,SIDE,3
OU-143-LR,SSID,4
OU-143-LR,DSTO,4
OU-143-LR,PAST,15
OU-143-LR,MCAV,5
OU-143-LR,SIDE,3
OU-143-LR,SSID,4
OU-143-LR,SINT,6
OU-143-LR,SIDE,2
OU-143-LR,MCAV,5
OU-143-LR,MCAV,1
OU-143-LR,SINT,3
OU-143-LR,PAST,3
OU-143-LR,SSID,7
OU-143-LR,PPOR,5
OU-143-LR,AAGA,5
OU-144-LR,PAST,12
OU-144-LR,MCAV,2
OU-144-LR,PAST,7
OU-144-LR,PAST,4
OU-144-LR,SINT,6
OU-144-LR,PAST,7
OU-144-LR,PAST,5
OU-144-LR,PAST,8
OU-144-LR,MCAV,5
OU-144-LR,PAST,5
OU-144-LR,MCAV,2
OU-144-LR,SIDE,2
OU-144-LR,PAST,6
OU-144-LR,PPOR,5
OU-144-LR,PAST,11
OU-144-LR,SINT,4
OU-144-LR,SINT,5
OU-144-LR,SINT,4
OU-144-LR,PAST,6
OU-144-LR,MCAV,2
OU-144-LR,PAST,14
OU-144-LR,PAST,11
OU-144-LR,SINT,7
OU-144-LR,PAST,13
OU-144-LR,MCAV,7
OU-144-LR,PAST,3
OU-144-LR,SINT,7
OU-144-LR,PAST,25
OU-144-LR,SINT,1
OU-144-LR,SSID,4
OU-144-LR,SSID,9
OU-144-LR,SINT,5
OU-144-LR,PAST,9
OU-144-LR,SIDE,3
OU-144-LR,PAST,6
OU-144-LR,PAST,10
OU-144-LR,PAST,11
OU-144-LR,SINT,7
OU-144-LR,SINT,3
OU-144-LR,SSID,4
OU-144-LR,SINT,5
OU-144-LR,PAST,3
OU-144-LR,PAST,10
OU-144-LR,PAST,14
OU-145-LR,SIDE,2
OU-145-LR,SINT,6
OU-145-LR,MMEA,7
OU-145-LR,PAST,5
OU-145-LR,SINT,1
OU-145-LR,SRAD,4
OU-145-LR,PAST,11
OU-145-LR,SINT,5
OU-145-LR,SSID,9
OU-145-LR,SIDE,3
OU-145-LR,MCAV,3
OU-145-LR,PAST,10
OU-145-LR,SINT,3
OU-145-LR,SINT,4
OU-145-LR,SINT,2
OU-145-LR,SINT,4
OU-145-LR,SIDE,2
OU-145-LR,SSID,5
OU-145-LR,SINT,3
OU-145-LR,SINT,3
OU-145-LR,PAST,8
OU-145-LR,PAST,14
OU-145-LR,SIDE,3
OU-145-LR,PAST,7
OU-145-LR,PAST,3
OU-145-LR,SINT,2
OU-145-LR,SINT,5
OU-145-LR,SIDE,2
OU-145-LR,MCAV,2
OU-145-LR,MCAV,6
OU-145-LR,PAST,6
OU-145-LR,PAST,3
OU-145-LR,PAST,6
OU-145-LR,SSID,5
OU-145-LR,PPOR,10
OU-145-LR,PPOR,4
OU-145-LR,PAST,8
OU-145-LR,PPOR,6
OU-145-LR,PAST,11
OU-145-LR,SSID,7
OU-145-LR,SINT,2
OU-145-LR,MCAV,1
OU-145-LR,PAST,9
OU-145-LR,MCAV,2
OU-145-LR,MCAV,2
OU-145-LR,SINT,4
OU-145-LR,PAST,11
OU-145-LR,SSID,17
OU-145-LR,PAST,5
OU-145-LR,SSID,4
OU-145-LR,MCAV,3
OU-145-LR,MCAV,3
OU-145-LR,SSID,5
OU-145-LR,SSID,7
OU-145-LR,PAST,10
OU-145-LR,MCAV,3
OU-145-LR,SIDE,1
OU-145-LR,SIDE,3
OU-145-LR,SINT,7
OU-145-LR,PAST,5
OU-145-LR,PAST,7
OU-145-LR,PAST,7
OU-145-LR,SIDE,2
OU-145-LR,PAST,7
OU-145-LR,SINT,4
OU-145-LR,SINT,5
OU-145-LR,PAST,4
OU-145-LR,PAST,14
OU-145-LR,SIDE,2
OU-145-LR,SINT,6
OU-145-LR,MCAV,2
OU-145-LR,SIDE,2
OU-145-LR,PAST,7
OU-145-LR,PAST,7
OU-145-LR,SSID,9
OU-145-LR,PAST,6
OU-145-LR,PAST,2
OU-146-LR,PAST,2
OU-146-LR,MCAV,3
OU-146-LR,PAST,8
OU-146-LR,PAST,4
OU-146-LR,SSID,5
OU-146-LR,SSID,9
OU-146-LR,PAST,5
OU-146-LR,SSID,5
OU-146-LR,SINT,8
OU-146-LR,SIDE,2
OU-146-LR,SINT,5
OU-146-LR,SSID,4
OU-146-LR,MDEC,7
OU-146-LR,PAST,2
OU-146-LR,SINT,3
OU-146-LR,SRAD,4
OU-146-LR,DSTO,4
OU-146-LR,SSID,4
OU-146-LR,MDEC,15
OU-146-LR,PPOR,3
OU-146-LR,SIDE,2
OU-146-LR,PAST,8
OU-146-LR,MCAV,1
OU-146-LR,SSID,14
OU-146-LR,SINT,5
OU-146-LR,SINT,4
OU-146-LR,SIDE,2
OU-146-LR,PAST,6
OU-146-LR,MCAV,2
OU-146-LR,MCAV,2
OU-146-LR,PAST,6
OU-146-LR,MCAV,3
OU-146-LR,PAST,2
OU-146-LR,PAST,4
OU-146-LR,SIDE,3
OU-146-LR,SINT,2
OU-146-LR,SIDE,2
OU-146-LR,PAST,13
OU-146-LR,MCAV,3
OU-146-LR,PAST,16
OU-146-LR,PAST,9
OU-146-LR,PAST,6
OU-146-LR,PAST,1
OU-146-LR,PAST,4
OU-146-LR,SIDE,2
OU-146-LR,MCAV,2
OU-146-LR,MCAV,1
OU-146-LR,MCAV,2
OU-146-LR,DLAB,6
OU-146-LR,SIDE,2
OU-146-LR,PAST,4
OU-146-LR,MCAV,4
OU-146-LR,PAST,11
OU-146-LR,SINT,2
OU-146-LR,PAST,5
OU-146-LR,SINT,4
OU-146-LR,PAST,3
OU-146-LR,PAST,7
OU-146-LR,SIDE,3
OU-146-LR,PAST,6
OU-146-LR,MCAV,2
OU-146-LR,SSID,11
OU-146-LR,EFAS,8
OU-146-LR,PAST,10
OU-146-LR,SSID,5
OU-146-LR,MCAV,1
OU-146-LR,SINT,1
OU-146-LR,SINT,4
OU-146-LR,PAST,6
OU-146-LR,PAST,12
OU-147-LR,PPOR,6
OU-147-LR,PPOR,7
OU-147-LR,SINT,5
OU-147-LR,PAST,8
OU-147-LR,MDEC,5
OU-147-LR,SIDE,2
OU-147-LR,PAST,10
OU-147-LR,PAST,15
OU-147-LR,MCAV,5
OU-147-LR,SRAD,5
OU-147-LR,SINT,3
OU-147-LR,SINT,7
OU-147-LR,SINT,4
OU-147-LR,SSID,5
OU-147-LR,MDEC,9
OU-147-LR,PAST,11
OU-147-LR,PAST,7
OU-147-LR,PAST,3
OU-147-LR,PAST,10
OU-147-LR,SSID,5
OU-147-LR,SINT,7
OU-147-LR,SSID,14
OU-147-LR,PAST,7
OU-147-LR,MMEA,2
OU-147-LR,PAST,6
OU-147-LR,PAST,6
OU-147-LR,MCAV,4
OU-147-LR,MCAV,1
OU-147-LR,MCAV,2
OU-147-LR,PAST,6
OU-147-LR,SIDE,1
OU-147-LR,PAST,3
OU-147-LR,SRAD,4
OU-147-LR,PAST,8
OU-147-LR,SSID,10
OU-147-LR,PAST,3
OU-147-LR,PAST,4
OU-147-LR,PAST,16
OU-147-LR,SSID,4
OU-147-LR,PAST,2
OU-147-LR,SIDE,1
OU-147-LR,SSID,9
OU-147-LR,EFAS,1
OU-147-LR,SINT,5
OU-147-LR,PAST,6
OU-147-LR,SSID,6
OU-147-LR,SINT,3
OU-147-LR,SINT,1
OU-147-LR,SIDE,3
OU-147-LR,PAST,18
OU-147-LR,SSID,11
OU-147-LR,SINT,11
OU-147-LR,MCAV,3
OU-147-LR,PAST,7
OU-147-LR,MCAV,2
OU-147-LR,PAST,6
OU-147-LR,SINT,2
OU-147-LR,PAST,10
OU-147-LR,PAST,11
OU-147-LR,SSID,5
OU-147-LR,PAST,11
OU-147-LR,MCAV,3
OU-147-LR,PAST,8
OU-147-LR,MCAV,5
OU-147-LR,SSID,4
OU-148-LR,MCAV,3
OU-148-LR,PPOR,5
OU-148-LR,PPOR,3
OU-148-LR,MCAV,5
OU-148-LR,MCAV,1
OU-148-LR,PPOR,3
OU-148-LR,PAST,3
OU-148-LR,PAST,5
OU-148-LR,SINT,5
OU-148-LR,MCAV,3
OU-148-LR,SIDE,1
OU-148-LR,PAST,3
OU-148-LR,MCAV,5
OU-148-LR,SSID,7
OU-148-LR,MCAV,2
OU-148-LR,SSID,4
OU-148-LR,SIDE,1
OU-148-LR,PAST,9
OU-148-LR,DSTO,7
OU-148-LR,SIDE,2
OU-148-LR,PAST,4
OU-148-LR,SINT,5
OU-148-LR,PAST,10
OU-148-LR,SRAD,5
OU-148-LR,SIDE,3
OU-148-LR,SIDE,3
OU-148-LR,SIDE,1
OU-148-LR,SSID,4
OU-148-LR,SSID,6
OU-148-LR,MCAV,3
OU-148-LR,PAST,18
OU-148-LR,DSTO,6
OU-148-LR,MCAV,4
OU-148-LR,SIDE,2
OU-148-LR,PAST,2
OU-148-LR,SSID,12
OU-148-LR,MMEA,7
OU-148-LR,PAST,14
OU-148-LR,PAST,7
OU-148-LR,PAST,8
OU-148-LR,PAST,8
OU-148-LR,PAST,10
OU-148-LR,PPOR,9
OU-148-LR,PAST,6
OU-148-LR,PAST,7
OU-148-LR,SINT,3
OU-148-LR,SINT,6
OU-148-LR,MCAV,8
OU-148-LR,SINT,5
OU-148-LR,PAST,6
OU-148-LR,MCAV,2
OU-148-LR,PAST,12
OU-148-LR,MCAV,2
OU-148-LR,PAST,5
OU-148-LR,SIDE,2
OU-148-LR,MCAV,2
OU-148-LR,SIDE,2
OU-148-LR,PAST,10
OU-148-LR,PAST,6
OU-148-LR,PAST,5
OU-148-LR,PAST,5
OU-148-LR,SIDE,2
OU-148-LR,PAST,2
OU-148-LR,SIDE,2
OU-148-LR,PAST,11
OU-148-LR,SIDE,2
OU-148-LR,SSID,8
OU-148-LR,MDEC,8
OU-148-LR,SIDE,1
OU-149-LR,SIDE,2
OU-149-LR,PAST,3
OU-149-LR,PAST,6
OU-149-LR,PAST,5
OU-149-LR,SINT,2
OU-149-LR,SINT,2
OU-149-LR,PAST,4
OU-149-LR,SSID,9
OU-149-LR,PAST,8
OU-149-LR,SINT,1
OU-149-LR,SSID,4
OU-149-LR,SIDE,2
OU-149-LR,SIDE,1
OU-149-LR,SINT,6
OU-149-LR,MCAV,1
OU-149-LR,SINT,5
OU-149-LR,SIDE,1
OU-149-LR,PAST,2
OU-149-LR,SIDE,1
OU-149-LR,SIDE,3
OU-149-LR,SIDE,3
OU-149-LR,SIDE,2
OU-149-LR,SINT,2
OU-149-LR,SIDE,1
OU-149-LR,PAST,11
OU-149-LR,MCAV,2
OU-149-LR,SIDE,2
OU-149-LR,PAST,4
OU-149-LR,PAST,2
OU-149-LR,PAST,5
OU-149-LR,SIDE,3
OU-149-LR,PAST,6
OU-149-LR,PAST,12
OU-149-LR,SSID,11
OU-149-LR,MCAV,2
OU-149-LR,PAST,4
OU-149-LR,PPOR,6
OU-149-LR,SINT,5
OU-149-LR,PAST,10
OU-149-LR,SIDE,2
OU-149-LR,SINT,9
OU-149-LR,PAST,4
OU-149-LR,PAST,5
OU-149-LR,PPOR,6
OU-149-LR,PAST,14
OU-149-LR,DLAB,2
OU-149-LR,SSID,4
OU-149-LR,SSID,6
OU-149-LR,MCAV,5
OU-149-LR,MCAV,2
OU-149-LR,PAST,3
OU-149-LR,SIDE,3
OU-149-LR,SRAD,4
OU-149-LR,SINT,6
OU-149-LR,PAST,10
OU-149-LR,PAST,11
OU-149-LR,PAST,1
OU-149-LR,MCAV,2
OU-149-LR,PAST,8
OU-149-LR,PAST,5
OU-149-LR,PAST,11
OU-149-LR,MCAV,1
OU-149-LR,MCAV,1
OU-149-LR,SIDE,1
OU-149-LR,MMEA,2
OU-149-LR,SIDE,2
OU-149-LR,DSTO,3
OU-149-LR,MCAV,1
OU-149-LR,SIDE,2
OU-149-LR,SSID,8
OU-149-LR,SIDE,2
OU-149-LR,SIDE,2
OU-149-LR,SINT,6
OU-149-LR,SINT,3
OU-149-LR,DSTO,1
OU-149-LR,SINT,6
OU-149-LR,SINT,6
OU-149-LR,PAST,18
OU-149-LR,SIDE,2
OU-149-LR,MCAV,2
OU-149-LR,PAST,7
OU-149-LR,SINT,4
OU-149-LR,PAST,7
OU-149-LR,MCAV,4
OU-149-LR,SRAD,4
OU-149-LR,PAST,6
OU-149-LR,PAST,6
OU-149-LR,SSID,6
OU-149-LR,PAST,14
OU-149-LR,PAST,7
OU-149-LR,PAST,7
OU-149-LR,SSID,4
OU-149-LR,SSID,5
OU-149-LR,SIDE,2
OU-149-LR,SIDE,3
OU-149-LR,PAST,10
OU-149-LR,PAST,6
OU-149-LR,SINT,5
OU-150-LR,DSTO,4
OU-150-LR,SIDE,3
OU-150-LR,PAST,8
OU-150-LR,SIDE,3
OU-150-LR,SIDE,2
OU-150-LR,SIDE,5
OU-150-LR,SINT,3
OU-150-LR,SINT,5
OU-150-LR,SIDE,6
OU-150-LR,SINT,6
OU-150-LR,PAST,15
OU-150-LR,PAST,7
OU-150-LR,SIDE,2
OU-150-LR,SIDE,2
OU-150-LR,SIDE,2
OU-150-LR,PAST,9
OU-150-LR,PAST,10
OU-150-LR,DSTO,2
OU-150-LR,PAST,6
OU-150-LR,SSID,22
OU-150-LR,PAST,7
OU-150-LR,SIDE,5
OU-150-LR,SIDE,5
OU-150-LR,SIDE,3
OU-150-LR,SIDE,4
OU-150-LR,SIDE,3
OU-150-LR,SIDE,3
OU-150-LR,SSID,5
OU-150-LR,MMEA,11
OU-150-LR,PAST,9
OU-150-LR,MCAV,3
OU-150-LR,PAST,7
OU-150-LR,SINT,7
OU-150-LR,PAST,7
OU-150-LR,PAST,5
OU-150-LR,SIDE,5
OU-150-LR,SINT,5
OU-150-LR,MCAV,5
OU-150-LR,PAST,5
OU-150-LR,PAST,4
OU-150-LR,SINT,4
OU-150-LR,PAST,5
OU-150-LR,MCAV,13
OU-150-LR,PAST,7
OU-150-LR,PAST,10
OU-150-LR,SIDE,4
OU-150-LR,PAST,13
OU-150-LR,PSTR,9
OU-150-LR,PAST,6
OU-150-LR,MCAV,1
OU-150-LR,MCAV,1
OU-150-LR,PAST,6
OU-150-LR,MCAV,7
OU-150-LR,PAST,12
OU-150-LR,PAST,17
OU-150-LR,PAST,3
OU-150-LR,SIDE,4
OU-150-LR,PAST,11
OU-150-LR,SIDE,5
OU-150-LR,SIDE,3
OU-150-LR,SIDE,2
OU-150-LR,SIDE,3
OU-150-LR,SIDE,4
OU-150-LR,PAST,6
OU-150-LR,PAST,6
OU-150-LR,MCAV,5
OU-150-LR,PAST,7
OU-150-LR,PAST,3
OU-150-LR,MCAV,3
OU-150-LR,PAST,11
OU-150-LR,PAST,9
OU-150-LR,DSTO,1
OU-150-LR,MCAV,11
OU-151-SG,SIDE,3
OU-151-SG,PPOR,4
OU-151-SG,SINT,5
OU-151-SG,PAST,8
OU-151-SG,MCAV,2
OU-151-SG,SIDE,1
OU-151-SG,SINT,5
OU-151-SG,SRAD,5
OU-151-SG,PAST,12
OU-151-SG,DSTO,4
OU-151-SG,SINT,8
OU-151-SG,SINT,4
OU-151-SG,SINT,5
OU-151-SG,SRAD,4
OU-151-SG,PAST,10
OU-151-SG,SRAD,4
OU-151-SG,MCAV,5
OU-151-SG,SINT,4
OU-151-SG,MCAV,1
OU-151-SG,SSID,5
OU-151-SG,SINT,10
OU-151-SG,SINT,5
OU-151-SG,PPOR,4
OU-151-SG,MCAV,5
OU-151-SG,SRAD,4
OU-151-SG,SINT,6
OU-151-SG,SINT,4
OU-152-SG,SSID,2
OU-152-SG,PAST,11
OU-152-SG,MMEA,6
OU-152-SG,PAST,12
OU-152-SG,SSID,4
OU-152-SG,PAST,15
OU-152-SG,MCAV,4
OU-152-SG,PAST,13
OU-152-SG,SSID,8
OU-152-SG,SINT,3
OU-152-SG,SINT,3
OU-152-SG,MCAV,1
OU-152-SG,SSID,2
OU-152-SG,SINT,8
OU-152-SG,SSID,5
OU-152-SG,PAST,3
OU-152-SG,MMEA,5
OU-152-SG,OFAV,6
OU-152-SG,SSID,8
OU-152-SG,AAGA,4
OU-152-SG,MCAV,3
OU-152-SG,MDEC,6
OU-152-SG,PAST,9
OU-152-SG,PAST,6
OU-152-SG,MCAV,1
OU-152-SG,SINT,6
OU-152-SG,SSID,20
OU-152-SG,PAST,11
OU-152-SG,SSID,8
OU-152-SG,MCAV,13
OU-152-SG,SSID,5
OU-152-SG,MCAV,4
OU-152-SG,AAGA,8
OU-152-SG,PAST,5
OU-152-SG,PAST,4
OU-152-SG,PAST,6
OU-152-SG,MCAV,4
OU-152-SG,PAST,26
OU-152-SG,SSID,8
OU-152-SG,PAST,9
OU-152-SG,PAST,12
OU-152-SG,SSID,5
OU-152-SG,PAST,4
OU-152-SG,MCAV,6
OU-152-SG,SSID,5
OU-152-SG,PAST,7
OU-152-SG,MCAV,16
OU-152-SG,SSID,2
OU-152-SG,SINT,4
OU-152-SG,MDEC,70
OU-152-SG,MCAV,4
OU-152-SG,PAST,13
OU-152-SG,PAST,16
OU-152-SG,SSID,6
OU-152-SG,MCAV,8
OU-152-SG,PAST,14
OU-152-SG,MDEC,6
OU-152-SG,OANN,27
OU-152-SG,SINT,4
OU-152-SG,PAST,17
OU-152-SG,PAST,15
OU-153-SG,SINT,8
OU-153-SG,SSID,6
OU-153-SG,PAST,8
OU-153-SG,PAST,22
OU-153-SG,SINT,5
OU-153-SG,MCAV,3
OU-153-SG,MDEC,18
OU-153-SG,SRAD,4
OU-153-SG,SINT,4
OU-153-SG,SIDE,1
OU-153-SG,PAST,12
OU-153-SG,SIDE,3
OU-153-SG,PPOR,20
OU-153-SG,SINT,4
OU-153-SG,SSID,12
OU-153-SG,SSID,9
OU-153-SG,MCAV,2
OU-153-SG,MCAV,2
OU-153-SG,SINT,3
OU-153-SG,PAST,8
OU-153-SG,MCAV,10
OU-153-SG,MCAV,2
OU-153-SG,SINT,7
OU-153-SG,PAST,6
OU-153-SG,SINT,13
OU-153-SG,PAST,10
OU-153-SG,SSID,8
OU-153-SG,PAST,8
OU-153-SG,PAST,8
