site,transect_num,class,date,latitude,longitude,zone,f_habitat,habitat,team,depth,penip_site,reef,direction,distance_m,taxon,count
1097,1,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MUSS,0
1097,1,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,FAVI,0
1097,1,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MEAN,0
1097,2,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MCAV,0
1097,2,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MUSS,0
1097,2,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,FAVI,0
1097,2,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MEAN,0
1097,3,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MCAV,0
1097,3,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MUSS,0
1097,3,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,FAVI,0
1097,3,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MEAN,0
1097,4,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MCAV,0
1097,4,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MUSS,0
1097,4,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,FAVI,0
1097,4,<4cm,2024-08-14T00:00:00Z,26.188919,-80.08902,Forereef,Contiguous Reef Other,RGSH,Broward County,17.6,NA,NA,NA,NA,MEAN,0
1098,1,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MCAV,0
1098,1,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MUSS,0
1098,1,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,FAVI,0
1098,1,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MEAN,0
1098,2,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MCAV,0
1098,2,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MUSS,0
1098,2,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,FAVI,0
1098,2,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MEAN,0
1098,3,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MCAV,2
1098,3,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MUSS,0
1098,3,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,FAVI,0
1098,3,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MEAN,0
1098,4,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MCAV,0
1098,4,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MUSS,0
1098,4,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,FAVI,0
1098,4,<4cm,2024-10-01T00:00:00Z,26.18891,-80.087517,Forereef,Contiguous Reef Other,RGSH,Broward County,15.807692307692308,NA,NA,NA,NA,MEAN,0
1099,1,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MCAV,0
1099,1,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MUSS,0
1099,1,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,FAVI,0
1099,1,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MEAN,0
1099,2,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MCAV,0
1099,2,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MUSS,0
1099,2,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,FAVI,0
1099,2,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MEAN,0
1099,3,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MCAV,2
1099,3,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MUSS,0
1099,3,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,FAVI,0
1099,3,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MEAN,0
1099,4,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MCAV,0
1099,4,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MUSS,0
1099,4,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,FAVI,0
1099,4,<4cm,2024-10-16T00:00:00Z,26.186207,-80.088539,Forereef,Contiguous Reef Other,RGSH,Broward County,11,NA,NA,NA,NA,MEAN,0
1102,1,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MCAV,2
1102,1,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MUSS,0
1102,1,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,FAVI,0
1102,1,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MEAN,0
1102,2,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MCAV,2
1102,2,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MUSS,0
1102,2,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,FAVI,0
1102,2,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MEAN,1
1102,3,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MCAV,2
1102,3,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MUSS,0
1102,3,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,FAVI,0
1102,3,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MEAN,0
1102,4,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MCAV,0
1102,4,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MUSS,0
1102,4,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,FAVI,0
1102,4,<4cm,2024-10-01T00:00:00Z,26.175322,-80.08062,Forereef,Contiguous Reef Other,LIRM,Broward County,58.81818181818182,NA,NA,NA,NA,MEAN,0
1104,1,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MCAV,0
1104,1,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MUSS,0
1104,1,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,FAVI,0
1104,1,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MEAN,0
1104,2,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MCAV,0
1104,2,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MUSS,0
1104,2,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,FAVI,0
1104,2,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MEAN,0
1104,3,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MCAV,0
1104,3,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MUSS,0
1104,3,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,FAVI,0
1104,3,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MEAN,0
1104,4,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MCAV,0
1104,4,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MUSS,0
1104,4,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,FAVI,0
1104,4,<4cm,2024-08-13T00:00:00Z,26.170824,-80.08266,Forereef,Contiguous Reef Other,LIRM,NOVA Southeastern Univ.,41,NA,NA,NA,NA,MEAN,0
1108,1,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MCAV,0
1108,1,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MUSS,0
1108,1,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,FAVI,0
1108,1,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MEAN,0
1108,2,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MCAV,0
1108,2,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MUSS,0
1108,2,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,FAVI,0
1108,2,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MEAN,0
1108,3,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MCAV,0
1108,3,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MUSS,0
1108,3,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,FAVI,0
1108,3,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MEAN,0
1108,4,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MCAV,0
1108,4,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MUSS,0
1108,4,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,FAVI,0
1108,4,<4cm,2024-10-01T00:00:00Z,26.162291,-80.090225,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,10,NA,NA,NA,NA,MEAN,0
1109,1,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MCAV,0
1109,1,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MUSS,0
1109,1,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,FAVI,0
1109,1,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MEAN,0
1109,2,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MCAV,0
1109,2,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MUSS,0
1109,2,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,FAVI,0
1109,2,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MEAN,0
1109,3,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MCAV,1
1109,3,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MUSS,0
1109,3,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,FAVI,0
1109,3,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MEAN,0
1109,4,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MCAV,0
1109,4,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MUSS,0
1109,4,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,FAVI,0
1109,4,<4cm,2024-08-13T00:00:00Z,26.160942,-80.09124,Forereef,Reef Rubble,CPSH,NOVA Southeastern Univ.,17.4,NA,NA,NA,NA,MEAN,0
1110,1,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MCAV,0
1110,1,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MUSS,0
1110,1,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,FAVI,0
1110,1,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MEAN,0
1110,2,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MCAV,0
1110,2,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MUSS,0
1110,2,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,FAVI,0
1110,2,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MEAN,0
1110,3,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MCAV,0
1110,3,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MUSS,0
1110,3,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,FAVI,0
1110,3,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MEAN,0
1110,4,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MCAV,0
1110,4,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MUSS,0
1110,4,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,FAVI,0
1110,4,<4cm,2024-10-01T00:00:00Z,26.153269,-80.091293,Forereef,Contiguous Reef Other,RGSH,NOVA Southeastern Univ.,11.070422535211268,NA,NA,NA,NA,MEAN,0
1111,1,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MCAV,0
1111,1,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MUSS,0
1111,1,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,FAVI,0
1111,1,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MEAN,0
1111,2,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MCAV,0
1111,2,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MUSS,0
1111,2,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,FAVI,0
1111,2,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MEAN,0
1111,3,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MCAV,1
1111,3,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MUSS,0
1111,3,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,FAVI,0
1111,3,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MEAN,0
1111,4,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MCAV,2
1111,4,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MUSS,0
1111,4,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,FAVI,0
1111,4,<4cm,2024-10-24T00:00:00Z,26.14834,-80.097336,Forereef,Contiguous Reef Other,CPSH,NOVA Southeastern Univ.,15.466666666666667,NA,NA,NA,NA,MEAN,0
1113,1,<4cm,2024-10-25T00:00:00Z,26.139725,-80.0914,Forereef,Contiguous Reef Other,LIRI,NOVA Southeastern Univ.,23.944444444444443,NA,NA,NA,NA,MCAV,1
1113,1,<4cm,2024-10-25T00:00:00Z,26.139725,-80.0914,Forereef,Contiguous Reef Other,LIRI,NOVA Southeastern Univ.,23.944444444444443,NA,NA,NA,NA,MUSS,0
1113,1,<4cm,2024-10-25T00:00:00Z,26.139725,-80.0914,Forereef,Contiguous Reef Other,LIRI,NOVA Southeastern Univ.,23.944444444444443,NA,NA,NA,NA,FAVI,0
1113,1,<4cm,2024-10-25T00:00:00Z,26.139725,-80.0914,Forereef,Contiguous Reef Other,LIRI,NOVA Southeastern Univ.,23.944444444444443,NA,NA,NA,NA,MEAN,0
1113,2,<4cm,2024-10-25T00:00:00Z,26.139725,-80.0914,Forereef,Contiguous Reef Other,LIRI,NOVA Southeastern Univ.,23.944444444444443,NA,NA,NA,NA,MCAV,0
1113,2,<4cm,2024-10-25T00:00:00Z,26.139725,-80.0914,Forereef,Contiguous Reef Other,LIRI,NOVA Southeastern Univ.,23.944444444444443,NA,NA,NA,NA,MUSS,0
1113,2,<4cm,2024-10-25T00:00:00Z,26.139725,-80.0914,Forereef,Contiguous Reef Other,LIRI,NOVA Southeastern Univ.,23.944444444444443,NA,NA,NA,NA,FAVI,0
1113,2,<4cm,2024-10-25T00:00:00Z,26.139725,-80.0914,Forereef,Contiguous Reef Other,LIRI,NOVA Southeastern Univ.,23.944444444444443,NA,NA,NA,NA,MEAN,0
1113,3,<4cm,2024-10-25T00:00:00Z,26.139725,-80.0914,Forereef,Contiguous Reef Other,LIRI,NOVA Southeastern Univ.,23.944444444444443,NA,NA,NA,NA,MCAV,4
